,directory,image_path,mask_path,status
2964,TCGA_DU_7008_19830723,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6399_19830416/TCGA_DU_6399_19830416_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6399_19830416/TCGA_DU_6399_19830416_21_mask.tif,1
2966,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A5RC_19990831/TCGA_HT_A5RC_19990831_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A5RC_19990831/TCGA_HT_A5RC_19990831_21_mask.tif,1
2968,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5964_20010511/TCGA_FG_5964_20010511_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5964_20010511/TCGA_FG_5964_20010511_21_mask.tif,0
2969,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6690_20020226/TCGA_FG_6690_20020226_21_mask.tif,0
2970,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_21_mask.tif,1
2971,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7877_19980917/TCGA_HT_7877_19980917_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7877_19980917/TCGA_HT_7877_19980917_21_mask.tif,1
2972,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6407_19860514/TCGA_DU_6407_19860514_21_mask.tif,1
2973,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6666_20011109/TCGA_CS_6666_20011109_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6666_20011109/TCGA_CS_6666_20011109_21_mask.tif,1
2975,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7690_19960312/TCGA_HT_7690_19960312_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7690_19960312/TCGA_HT_7690_19960312_21_mask.tif,1
2978,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5874_19950510/TCGA_DU_5874_19950510_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5874_19950510/TCGA_DU_5874_19950510_21_mask.tif,1
2980,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6689_20020326/TCGA_FG_6689_20020326_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6689_20020326/TCGA_FG_6689_20020326_21_mask.tif,1
2981,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7018_19911220/TCGA_DU_7018_19911220_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7018_19911220/TCGA_DU_7018_19911220_21_mask.tif,1
2983,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7475_19970918/TCGA_HT_7475_19970918_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7475_19970918/TCGA_HT_7475_19970918_21_mask.tif,1
2985,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8114_19981030/TCGA_HT_8114_19981030_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8114_19981030/TCGA_HT_8114_19981030_21_mask.tif,0
2987,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6408_19860521/TCGA_DU_6408_19860521_21_mask.tif,1
2989,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61B_19991127/TCGA_HT_A61B_19991127_21_mask.tif,0
2990,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7684_19950816/TCGA_HT_7684_19950816_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7684_19950816/TCGA_HT_7684_19950816_21_mask.tif,1
2993,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5855_19951217/TCGA_DU_5855_19951217_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5855_19951217/TCGA_DU_5855_19951217_21_mask.tif,1
2994,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5849_19950405/TCGA_DU_5849_19950405_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5849_19950405/TCGA_DU_5849_19950405_21_mask.tif,1
2996,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7694_19950404/TCGA_HT_7694_19950404_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7694_19950404/TCGA_HT_7694_19950404_21_mask.tif,0
2997,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7304_19930325/TCGA_DU_7304_19930325_21_mask.tif,1
2998,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7302_19911203/TCGA_DU_7302_19911203_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7302_19911203/TCGA_DU_7302_19911203_21_mask.tif,1
3002,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5872_19950223/TCGA_DU_5872_19950223_21_mask.tif,0
3005,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8167_19970402/TCGA_DU_8167_19970402_21_mask.tif,1
3010,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_4941_19960909/TCGA_CS_4941_19960909_21_mask.tif,0
3011,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_21_mask.tif,0
3013,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7634_20000128/TCGA_FG_7634_20000128_21_mask.tif,1
3014,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8113_19930809/TCGA_HT_8113_19930809_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8113_19930809/TCGA_HT_8113_19930809_21_mask.tif,0
3015,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5853_19950823/TCGA_DU_5853_19950823_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5853_19950823/TCGA_DU_5853_19950823_21_mask.tif,0
3018,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_21_mask.tif,1
3019,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5397_20010315/TCGA_CS_5397_20010315_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5397_20010315/TCGA_CS_5397_20010315_21_mask.tif,0
3020,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7879_19981009/TCGA_HT_7879_19981009_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7879_19981009/TCGA_HT_7879_19981009_21_mask.tif,0
3029,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8106_19970727/TCGA_HT_8106_19970727_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8106_19970727/TCGA_HT_8106_19970727_21_mask.tif,0
3031,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A61A_20000127/TCGA_HT_A61A_20000127_21_mask.tif,0
3032,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_21_mask.tif,1
3033,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7013_19860523/TCGA_DU_7013_19860523_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7013_19860523/TCGA_DU_7013_19860523_21_mask.tif,1
3037,TCGA_DU_8168_19970503,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7855_19951020/TCGA_HT_7855_19951020_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7855_19951020/TCGA_HT_7855_19951020_21_mask.tif,0
3038,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8162_19961029/TCGA_DU_8162_19961029_21_mask.tif,0
3039,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_21_mask.tif,1
3041,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7882_19970125/TCGA_HT_7882_19970125_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7882_19970125/TCGA_HT_7882_19970125_21_mask.tif,1
3043,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_21_mask.tif,0
3044,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5396_20010302/TCGA_CS_5396_20010302_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_5396_20010302/TCGA_CS_5396_20010302_21_mask.tif,1
3045,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A616_19991226/TCGA_HT_A616_19991226_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_A616_19991226/TCGA_HT_A616_19991226_21_mask.tif,1
3046,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_21.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7881_19981015/TCGA_HT_7881_19981015_21_mask.tif,0
3047,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6400_19830518/TCGA_DU_6400_19830518_22_mask.tif,1
3048,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8563_19981209/TCGA_HT_8563_19981209_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8563_19981209/TCGA_HT_8563_19981209_22_mask.tif,0
3054,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_22_mask.tif,0
3055,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6401_19831001/TCGA_DU_6401_19831001_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6401_19831001/TCGA_DU_6401_19831001_22_mask.tif,1
3058,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TR_19970726/TCGA_DU_A5TR_19970726_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TR_19970726/TCGA_DU_A5TR_19970726_22_mask.tif,1
3060,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_22_mask.tif,0
3061,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7010_19860307/TCGA_DU_7010_19860307_22_mask.tif,0
3065,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6688_20020215/TCGA_FG_6688_20020215_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6688_20020215/TCGA_FG_6688_20020215_22_mask.tif,1
3067,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8163_19961119/TCGA_DU_8163_19961119_22_mask.tif,0
3069,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7294_19890104/TCGA_DU_7294_19890104_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7294_19890104/TCGA_DU_7294_19890104_22_mask.tif,1
3070,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6186_20000601/TCGA_CS_6186_20000601_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6186_20000601/TCGA_CS_6186_20000601_22_mask.tif,0
3072,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TY_19970709/TCGA_DU_A5TY_19970709_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TY_19970709/TCGA_DU_A5TY_19970709_22_mask.tif,1
3073,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7300_19910814/TCGA_DU_7300_19910814_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7300_19910814/TCGA_DU_7300_19910814_22_mask.tif,0
3075,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7298_19910324/TCGA_DU_7298_19910324_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7298_19910324/TCGA_DU_7298_19910324_22_mask.tif,0
3079,TCGA_CS_6669_20020102,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_7643_20021104/TCGA_FG_7643_20021104_22_mask.tif,0
3083,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6188_20010812/TCGA_CS_6188_20010812_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6188_20010812/TCGA_CS_6188_20010812_22_mask.tif,0
3085,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6404_19850629/TCGA_DU_6404_19850629_22_mask.tif,0
3088,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7019_19940908/TCGA_DU_7019_19940908_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7019_19940908/TCGA_DU_7019_19940908_22_mask.tif,0
3090,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_22_mask.tif,1
3092,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A4MU_20030903/TCGA_FG_A4MU_20030903_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A4MU_20030903/TCGA_FG_A4MU_20030903_22_mask.tif,1
3093,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_22_mask.tif,1
3096,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5962_20000626/TCGA_FG_5962_20000626_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_5962_20000626/TCGA_FG_5962_20000626_22_mask.tif,1
3097,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7860_19960513/TCGA_HT_7860_19960513_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7860_19960513/TCGA_HT_7860_19960513_22_mask.tif,0
3099,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5852_19950709/TCGA_DU_5852_19950709_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5852_19950709/TCGA_DU_5852_19950709_22_mask.tif,0
3101,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_6405_19851005/TCGA_DU_6405_19851005_22_mask.tif,0
3102,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7616_19940813/TCGA_HT_7616_19940813_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7616_19940813/TCGA_HT_7616_19940813_22_mask.tif,1
3103,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7309_19960831/TCGA_DU_7309_19960831_22_mask.tif,1
3105,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TT_19980318/TCGA_DU_A5TT_19980318_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TT_19980318/TCGA_DU_A5TT_19980318_22_mask.tif,0
3109,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8111_19980330/TCGA_HT_8111_19980330_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8111_19980330/TCGA_HT_8111_19980330_22_mask.tif,0
3111,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8105_19980826/TCGA_HT_8105_19980826_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_8105_19980826/TCGA_HT_8105_19980826_22_mask.tif,1
3112,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TW_19980228/TCGA_DU_A5TW_19980228_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TW_19980228/TCGA_DU_A5TW_19980228_22_mask.tif,1
3113,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_22_mask.tif,1
3115,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7473_19970826/TCGA_HT_7473_19970826_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7473_19970826/TCGA_HT_7473_19970826_22_mask.tif,1
3117,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7008_19830723/TCGA_DU_7008_19830723_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7008_19830723/TCGA_DU_7008_19830723_22_mask.tif,1
3120,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_22_mask.tif,1
3121,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6669_20020102/TCGA_CS_6669_20020102_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6669_20020102/TCGA_CS_6669_20020102_22_mask.tif,0
3122,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7299_19910417/TCGA_DU_7299_19910417_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7299_19910417/TCGA_DU_7299_19910417_22_mask.tif,1
3123,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TS_19970726/TCGA_DU_A5TS_19970726_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TS_19970726/TCGA_DU_A5TS_19970726_22_mask.tif,1
3124,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_EZ_7264_20010816/TCGA_EZ_7264_20010816_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_EZ_7264_20010816/TCGA_EZ_7264_20010816_22_mask.tif,0
3125,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TU_19980312/TCGA_DU_A5TU_19980312_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_A5TU_19980312/TCGA_DU_A5TU_19980312_22_mask.tif,0
3126,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6668_20011025/TCGA_CS_6668_20011025_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6668_20011025/TCGA_CS_6668_20011025_22_mask.tif,0
3127,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5851_19950428/TCGA_DU_5851_19950428_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5851_19950428/TCGA_DU_5851_19950428_22_mask.tif,1
3128,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7014_19860618/TCGA_DU_7014_19860618_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7014_19860618/TCGA_DU_7014_19860618_22_mask.tif,1
3129,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_8166_19970322/TCGA_DU_8166_19970322_22_mask.tif,1
3130,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_7306_19930512/TCGA_DU_7306_19930512_22_mask.tif,1
3132,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5854_19951104/TCGA_DU_5854_19951104_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5854_19951104/TCGA_DU_5854_19951104_22_mask.tif,1
3134,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6665_20010817/TCGA_CS_6665_20010817_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_CS_6665_20010817/TCGA_CS_6665_20010817_22_mask.tif,0
3137,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A60K_20040224/TCGA_FG_A60K_20040224_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_FG_A60K_20040224/TCGA_FG_A60K_20040224_22_mask.tif,0
3143,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5871_19941206/TCGA_DU_5871_19941206_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_DU_5871_19941206/TCGA_DU_5871_19941206_22_mask.tif,1
3148,TCGA_DU_7299_19910417,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7856_19950831/TCGA_HT_7856_19950831_22.tif,/home/mahdi/Desktop/project/dataset/kaggle_3m/TCGA_HT_7856_19950831/TCGA_HT_7856_19950831_22_mask.tif,1
